date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202143,FL,all,288,indication,39055,24442,62.5,1,100,100,0.74,62.58,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,FR,all,2356,indication,325496,211082,64.8,1,100,100.1,0.72,64.85,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,GE,all,4653,indication,506343,325120,64.2,1,100,100,0.92,64.21,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,GL,all,170,indication,40851,23777,58.1,0.999,99.89999999999999,100.1,0.42,58.2,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,GR,all,1837,indication,200096,129819,64.9,1,100,100.2,0.92,64.88,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,JU,all,735,indication,73709,43441,59,0.999,99.9,100,1,58.94,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,LU,all,3434,indication,416347,260082,62.3,0.999,99.89999999999999,100.10000000000001,0.82,62.47,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,NE,all,2112,indication,175894,107815,61.199999999999996,0.999,99.9,99.89999999999999,1.2,61.3,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,neighboring_chfl,all,338,indication,NA,45066,NA,1,100,100,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,NW,all,394,indication,43520,27315,62.800000000000004,1,100,100.00000000000001,0.91,62.76,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,OW,all,419,indication,38108,21403,56.1,1.0010000000000001,100.10000000000001,100,1.1,56.16,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,SG,all,4894,indication,514504,299484,58.199999999999996,1.0010000000000001,100.10000000000001,100,0.95,58.21,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,SH,all,621,indication,83107,53545,64.4,1.0010000000000001,100.1,100,0.75,64.43,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,SO,all,3042,indication,277462,179040,64.4,1,100,100.1,1.1,64.53,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,SZ,all,1124,indication,162157,90725,56,1,100,99.9,0.69,55.95,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,TG,all,2156,indication,282909,162918,57.5,1,100.00000000000001,100.1,0.76,57.59,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,TI,all,2740,indication,350986,237103,67.6,1.001,100.1,100,0.78,67.55,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,unknown,all,243,indication,NA,17882,NA,1.001,100.1,100,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,UR,all,386,indication,36819,22588,61.3,1,100,99.9,1.05,61.35,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,VD,all,7002,indication,814762,533998,65.5,0.9999999999999999,100,100.1,0.86,65.54,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,VS,all,3497,indication,348503,213417,61.3,1,100,99.89999999999999,1,61.24,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,ZG,all,629,indication,128794,83738,65,1.0010000000000001,100.1,100,0.49,65.02,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,ZH,all,11971,indication,1553423,1030873,66.3,1.0010000000000001,100.10000000000001,100.10000000000001,0.77,66.36,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,AG,all,3667,indication,694072,441546,63.6,1,100,99.9,0.53,63.62,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,AI,all,47,indication,16293,8683,53.199999999999996,1,100,100,0.29,53.29,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,all,all,51064,indication,NA,5672120,NA,1.0010000000000001,100.1,100.10000000000001,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,AR,all,158,indication,55309,31797,57.5,0.999,99.9,100,0.29,57.49,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,BE,all,7577,indication,1043132,681023,65.3,0.999,99.89999999999999,100,0.73,65.29,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,BL,all,1660,indication,290969,193730,66.6,1,100,100,0.57,66.58,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,BS,all,1110,indication,196735,133820,67.9,1,99.99999999999999,99.9,0.56,68.02,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,CH,all,50339,indication,8670300,5584002,64.39999999999999,1.0010000000000001,100.10000000000001,100,0.58,64.4,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,CHFL,all,50593,indication,8709355,5608698,64.4,1.0010000000000001,100.1,99.9,0.58,64.4,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,FL,all,254,indication,39055,24696,63.2,1,100,100,0.65,63.23,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,FR,all,1790,indication,325496,212872,65.3,1,100,100,0.55,65.4,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,GE,all,3830,indication,506343,328950,65,1,99.99999999999999,100,0.76,64.97,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,GL,all,144,indication,40851,23921,58.699999999999996,1,100,100.1,0.35,58.56,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,GR,all,1158,indication,200096,130977,65.4,1.0010000000000001,100.10000000000001,100,0.58,65.46,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,JU,all,360,indication,73709,43801,59.4,1,100,100.1,0.49,59.42,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,LU,all,2477,indication,416347,262559,63,1.001,100.1,100,0.59,63.06,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,NE,all,1476,indication,175894,109291,62.1,1,100,99.9,0.84,62.13,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,neighboring_chfl,all,285,indication,NA,45351,NA,1.001,100.1,100.1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,NW,all,193,indication,43520,27508,63.2,1.001,100.1,100.10000000000001,0.44,63.21,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,OW,all,284,indication,38108,21687,56.8,1,100.00000000000001,100.10000000000001,0.75,56.91,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,SG,all,2585,indication,514504,302069,58.699999999999996,1,100.00000000000001,100,0.5,58.71,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,SH,all,345,indication,83107,53890,64.8,1,100,100,0.42,64.84,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,SO,all,1385,indication,277462,180425,64.9,1,100,100,0.5,65.03,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,SZ,all,661,indication,162157,91386,56.4,1,100,99.9,0.41,56.36,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,TG,all,1432,indication,282909,164350,58.1,1,100,99.9,0.51,58.09,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,TI,all,1610,indication,350986,238713,68,1,100,100,0.46,68.01,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,unknown,all,186,indication,NA,18068,NA,0.999,99.9,100,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,UR,all,167,indication,36819,22755,61.9,1,100.00000000000001,100.00000000000001,0.45,61.8,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,VD,all,6076,indication,814762,540074,66.3,1,100,100,0.75,66.29,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,VS,all,1757,indication,348503,215174,61.7,1.0010000000000001,100.10000000000001,100,0.5,61.74,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,ZG,all,420,indication,128794,84158,65.3,1.001,100.1,100,0.33,65.34,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,ZH,all,7970,indication,1553423,1038843,66.9,1.0010000000000001,100.1,99.9,0.51,66.87,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,AG,all,3012,indication,694072,444558,64.1,1.0010000000000001,100.1,100,0.43,64.05,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,AI,all,75,indication,16293,8758,53.8,0.999,99.9,99.9,0.46,53.75,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,all,all,45658,indication,NA,5717778,NA,1,100,100,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,AR,all,404,indication,55309,32201,58.2,1,100,100.00000000000001,0.73,58.22,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,BE,all,7133,indication,1043132,688156,66,1,100,100,0.68,65.97,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,BL,all,1263,indication,290969,194993,67,0.999,99.9,99.9,0.43,67.02,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,BS,all,1057,indication,196735,134877,68.5,1,100,100,0.54,68.56,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,CH,all,45115,indication,8670300,5629117,64.89999999999999,1,100,100,0.52,64.92,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,CHFL,all,45206,indication,8709355,5653904,64.89999999999999,1,100,100,0.52,64.92,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,FL,all,91,indication,39055,24787,63.5,1,100,99.89999999999999,0.23,63.47,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,FR,all,1719,indication,325496,214591,66,1,100.00000000000001,100,0.53,65.93,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,GE,all,2821,indication,506343,331771,65.5,1,100,99.89999999999999,0.56,65.52,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,GL,all,344,indication,40851,24265,59.5,1,100,100,0.84,59.4,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,GR,all,995,indication,200096,131972,66,1,100,100,0.5,65.95,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,JU,all,338,indication,73709,44139,59.9,1,100,100,0.46,59.88,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,LU,all,2554,indication,416347,265113,63.7,0.999,99.89999999999999,100.1,0.61,63.68,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,NE,all,1031,indication,175894,110322,62.7,1.0010000000000001,100.10000000000001,100,0.59,62.72,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,neighboring_chfl,all,248,indication,NA,45599,NA,0.999,99.89999999999999,99.8,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,NW,all,206,indication,43520,27714,63.6,1.001,100.1,100,0.47,63.68,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,OW,all,223,indication,38108,21910,57.7,0.999,99.9,100.10000000000001,0.59,57.49,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,SG,all,2746,indication,514504,304815,59.199999999999996,1,100.00000000000001,100,0.53,59.24,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,SH,all,339,indication,83107,54229,65.2,1.0010000000000001,100.10000000000001,100,0.41,65.25,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,SO,all,1188,indication,277462,181613,65.5,1,100.00000000000001,100,0.43,65.46,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,SZ,all,876,indication,162157,92262,56.8,1,100,99.9,0.54,56.9,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,TG,all,1381,indication,282909,165731,58.5,1,99.99999999999999,99.89999999999999,0.49,58.58,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,TI,all,1620,indication,350986,240333,68.39999999999999,1,100,100.1,0.46,68.47,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,unknown,all,204,indication,NA,18272,NA,0.999,99.89999999999999,100,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,UR,all,166,indication,36819,22921,62.3,0.999,99.89999999999999,100,0.45,62.25,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,VD,all,4228,indication,814762,544302,66.8,1,100,100,0.52,66.81,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,VS,all,1790,indication,348503,216964,62.2,0.999,99.9,100,0.51,62.26,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,ZG,all,526,indication,128794,84684,65.7,1,100,99.9,0.41,65.75,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,ZH,all,7080,indication,1553423,1045923,67.4,0.999,99.9,100.00000000000001,0.46,67.33,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,AG,all,2825,indication,694072,447383,64.5,1.001,100.1,100.1,0.41,64.46,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,AI,all,35,indication,16293,8793,54,1.0010000000000001,100.1,100,0.21,53.97,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,all,all,34178,indication,NA,5751956,NA,0.999,99.89999999999999,99.9,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,AR,all,188,indication,55309,32389,58.5,1,100,99.9,0.34,58.56,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,BE,all,5167,indication,1043132,693323,66.4,1.001,100.1,100.1,0.5,66.47,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,BL,all,887,indication,290969,195880,67.4,1,100,100,0.3,67.32,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,BS,all,718,indication,196735,135595,69,1.001,100.1,99.9,0.36,68.92,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,CH,all,33787,indication,8670300,5662904,65.2,0.999,99.89999999999999,99.9,0.39,65.31,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,CHFL,all,33840,indication,8709355,5687744,65.3,1,100,100.00000000000001,0.39,65.31,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,FL,all,53,indication,39055,24840,63.6,1,100,99.89999999999999,0.14,63.6,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,FR,all,1147,indication,325496,215738,66.2,1,100,100,0.35,66.28,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,GE,all,2261,indication,506343,334032,65.89999999999999,1,99.99999999999999,100,0.45,65.97,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,GL,all,256,indication,40851,24521,60,0.999,99.9,100,0.63,60.03,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,GR,all,667,indication,200096,132639,66.2,0.999,99.9,100.10000000000001,0.33,66.29,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,JU,all,330,indication,73709,44469,60.5,0.999,99.9,100,0.45,60.33,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,LU,all,1755,indication,416347,266868,64,0.999,99.9,100,0.42,64.1,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,NE,all,869,indication,175894,111191,63.300000000000004,1,100.00000000000001,100,0.49,63.21,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,neighboring_chfl,all,189,indication,NA,45788,NA,0.999,99.89999999999999,99.9,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,NW,all,166,indication,43520,27880,64,0.999,99.89999999999999,100.10000000000001,0.38,64.06,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,OW,all,60,indication,38108,21970,57.800000000000004,1.0010000000000001,100.1,100,0.16,57.65,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,SG,all,2055,indication,514504,306870,59.7,1.0010000000000001,100.1,100.10000000000001,0.4,59.64,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,SH,all,285,indication,83107,54514,65.5,1,100,100.1,0.34,65.59,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,SO,all,1035,indication,277462,182648,65.8,1.0010000000000001,100.1,100,0.37,65.83,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,SZ,all,452,indication,162157,92714,57.1,1,100,100,0.28,57.18,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,TG,all,1016,indication,282909,166747,58.9,1.0010000000000001,100.10000000000001,100,0.36,58.94,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,TI,all,1132,indication,350986,241465,68.6,1.001,100.1,99.89999999999999,0.32,68.8,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,unknown,all,149,indication,NA,18421,NA,1,100,99.9,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,UR,all,130,indication,36819,23051,62.5,0.999,99.9,100,0.35,62.61,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,VD,all,3505,indication,814762,547807,67.2,1.001,100.10000000000001,100,0.43,67.24,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,VS,all,1181,indication,348503,218145,62.6,1.0010000000000001,100.10000000000001,100,0.34,62.59,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,ZG,all,375,indication,128794,85059,65.9,1,100,100,0.29,66.04,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,ZH,all,5290,indication,1553423,1051213,67.7,0.999,99.89999999999999,100.10000000000001,0.34,67.67,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,AG,not_vaccinated,NA,indication,694072,694072,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,AI,not_vaccinated,NA,indication,16293,16293,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,all,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,AR,not_vaccinated,NA,indication,55309,55309,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,BE,not_vaccinated,NA,indication,1043132,1043132,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,BL,not_vaccinated,NA,indication,290969,290969,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,BS,not_vaccinated,NA,indication,196735,196735,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,CH,not_vaccinated,NA,indication,8670300,8670299,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,CHFL,not_vaccinated,NA,indication,8709355,8709354,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,FL,not_vaccinated,NA,indication,39055,39055,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,FR,not_vaccinated,NA,indication,325496,325496,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,GE,not_vaccinated,NA,indication,506343,506343,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,GL,not_vaccinated,NA,indication,40851,40851,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,GR,not_vaccinated,NA,indication,200096,200096,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,JU,not_vaccinated,NA,indication,73709,73709,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,LU,not_vaccinated,NA,indication,416347,416347,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,NE,not_vaccinated,NA,indication,175894,175894,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,neighboring_chfl,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,NW,not_vaccinated,NA,indication,43520,43520,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,OW,not_vaccinated,NA,indication,38108,38108,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,SG,not_vaccinated,NA,indication,514504,514504,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,SH,not_vaccinated,NA,indication,83107,83107,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,SO,not_vaccinated,NA,indication,277462,277462,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,SZ,not_vaccinated,NA,indication,162157,162157,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,TG,not_vaccinated,NA,indication,282909,282909,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,TI,not_vaccinated,NA,indication,350986,350986,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,unknown,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,UR,not_vaccinated,NA,indication,36819,36819,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,VD,not_vaccinated,NA,indication,814762,814761,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,VS,not_vaccinated,NA,indication,348503,348503,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,ZG,not_vaccinated,NA,indication,128794,128794,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,ZH,not_vaccinated,NA,indication,1553423,1553423,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,AG,not_vaccinated,NA,indication,694072,694069,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,AI,not_vaccinated,NA,indication,16293,16293,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,all,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,AR,not_vaccinated,NA,indication,55309,55308,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,BE,not_vaccinated,NA,indication,1043132,1043132,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,BL,not_vaccinated,NA,indication,290969,290969,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,BS,not_vaccinated,NA,indication,196735,196734,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,CH,not_vaccinated,NA,indication,8670300,8670290,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,CHFL,not_vaccinated,NA,indication,8709355,8709345,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,FL,not_vaccinated,NA,indication,39055,39055,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,FR,not_vaccinated,NA,indication,325496,325496,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,GE,not_vaccinated,NA,indication,506343,506343,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,GL,not_vaccinated,NA,indication,40851,40851,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,GR,not_vaccinated,NA,indication,200096,200096,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,JU,not_vaccinated,NA,indication,73709,73709,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,LU,not_vaccinated,NA,indication,416347,416347,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,NE,not_vaccinated,NA,indication,175894,175894,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,neighboring_chfl,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,NW,not_vaccinated,NA,indication,43520,43520,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,OW,not_vaccinated,NA,indication,38108,38108,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,SG,not_vaccinated,NA,indication,514504,514503,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,SH,not_vaccinated,NA,indication,83107,83107,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,SO,not_vaccinated,NA,indication,277462,277462,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,SZ,not_vaccinated,NA,indication,162157,162157,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,TG,not_vaccinated,NA,indication,282909,282909,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,TI,not_vaccinated,NA,indication,350986,350986,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,unknown,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,UR,not_vaccinated,NA,indication,36819,36819,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,VD,not_vaccinated,NA,indication,814762,814761,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,VS,not_vaccinated,NA,indication,348503,348502,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,ZG,not_vaccinated,NA,indication,128794,128793,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,ZH,not_vaccinated,NA,indication,1553423,1553422,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,AG,not_vaccinated,NA,indication,694072,694065,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,AI,not_vaccinated,NA,indication,16293,16293,100,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,all,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
