date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202143,UR,male,238,sex,18768,22027,1.27,117.36,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.487,48.699999999999996
202144,UR,male,134,sex,18768,22161,0.71,118.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.543,54.300000000000004
202145,UR,male,168,sex,18768,22329,0.9,118.97,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.551,55.1
202146,UR,male,279,sex,18768,22608,1.49,120.46,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.413,41.3
202052,UR,female,0,sex,18051,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202053,UR,female,0,sex,18051,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202101,UR,female,221,sex,18051,221,1.22,1.22,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.605,60.5
202102,UR,female,242,sex,18051,463,1.34,2.56,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.564,56.39999999999999
202103,UR,female,220,sex,18051,683,1.22,3.78,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.485,48.5
202104,UR,female,525,sex,18051,1208,2.91,6.69,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.553,55.300000000000004
202105,UR,female,387,sex,18051,1595,2.14,8.84,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.544,54.400000000000006
202106,UR,female,295,sex,18051,1890,1.63,10.47,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.514,51.4
202107,UR,female,300,sex,18051,2190,1.66,12.13,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.496,49.6
202108,UR,female,271,sex,18051,2461,1.5,13.63,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.573,57.3
202109,UR,female,430,sex,18051,2891,2.38,16.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.53,53
202110,UR,female,433,sex,18051,3324,2.4,18.41,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.533,53.300000000000004
202111,UR,female,184,sex,18051,3508,1.02,19.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.505,50.5
202112,UR,female,715,sex,18051,4223,3.96,23.39,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.631,63.1
202113,UR,female,424,sex,18051,4647,2.35,25.74,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.52,52
202114,UR,female,479,sex,18051,5126,2.65,28.4,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.546,54.6
202115,UR,female,804,sex,18051,5930,4.45,32.85,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.582,58.199999999999996
202116,UR,female,633,sex,18051,6563,3.51,36.36,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.535,53.5
202117,UR,female,802,sex,18051,7365,4.44,40.8,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.523,52.300000000000004
202118,UR,female,1355,sex,18051,8720,7.51,48.31,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.483,48.3
202119,UR,female,710,sex,18051,9430,3.93,52.24,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.509,50.9
202120,UR,female,1131,sex,18051,10561,6.27,58.51,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.467,46.7
202121,UR,female,712,sex,18051,11273,3.94,62.45,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.479,47.9
202122,UR,female,1450,sex,18051,12723,8.03,70.48,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.448,44.800000000000004
202123,UR,female,1004,sex,18051,13727,5.56,76.05,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.49,49
202124,UR,female,943,sex,18051,14670,5.22,81.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.444,44.4
202125,UR,female,438,sex,18051,15108,2.43,83.7,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.446,44.6
202126,UR,female,683,sex,18051,15791,3.78,87.48,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.434,43.4
202127,UR,female,607,sex,18051,16398,3.36,90.84,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.479,47.9
202128,UR,female,315,sex,18051,16713,1.75,92.59,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.491,49.1
202129,UR,female,164,sex,18051,16877,0.91,93.5,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.465,46.5
202130,UR,female,168,sex,18051,17045,0.93,94.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.452,45.2
202131,UR,female,176,sex,18051,17221,0.98,95.4,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.468,46.800000000000004
202132,UR,female,227,sex,18051,17448,1.26,96.66,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.474,47.4
202133,UR,female,184,sex,18051,17632,1.02,97.68,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.497,49.7
202134,UR,female,403,sex,18051,18035,2.23,99.91,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.467,46.7
202135,UR,female,356,sex,18051,18391,1.97,101.88,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.496,49.6
202136,UR,female,471,sex,18051,18862,2.61,104.49,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.467,46.7
202137,UR,female,489,sex,18051,19351,2.71,107.2,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.496,49.6
202138,UR,female,455,sex,18051,19806,2.52,109.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.468,46.800000000000004
202139,UR,female,441,sex,18051,20247,2.44,112.17,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.498,49.8
202140,UR,female,410,sex,18051,20657,2.27,114.44,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.467,46.7
202141,UR,female,333,sex,18051,20990,1.84,116.28,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.455,45.5
202142,UR,female,279,sex,18051,21269,1.55,117.83,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.454,45.4
202143,UR,female,251,sex,18051,21520,1.39,119.22,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.513,51.300000000000004
202144,UR,female,113,sex,18051,21633,0.63,119.84,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.457,45.7
202145,UR,female,137,sex,18051,21770,0.76,120.6,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.449,44.9
202146,UR,female,396,sex,18051,22166,2.19,122.8,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.587,58.699999999999996
202052,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202053,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202101,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202102,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202103,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202104,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202105,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202106,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202107,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202108,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202109,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202110,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202111,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202112,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202113,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202114,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202115,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202116,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202117,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202118,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202119,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202120,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202121,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202122,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202123,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202124,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202125,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202126,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202127,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202128,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202129,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202130,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202131,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202132,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202133,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202134,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202135,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202136,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202137,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202138,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202139,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202140,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202141,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202142,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202143,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202144,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202145,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202146,UR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202052,VD,male,0,sex,400217,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202053,VD,male,31,sex,400217,31,0.01,0.01,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.326,32.6
202101,VD,male,116,sex,400217,147,0.03,0.04,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.425,42.5
202102,VD,male,2519,sex,400217,2666,0.63,0.67,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.474,47.4
202103,VD,male,4250,sex,400217,6916,1.06,1.73,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.418,41.8
202104,VD,male,5249,sex,400217,12165,1.31,3.04,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.448,44.800000000000004
202105,VD,male,5384,sex,400217,17549,1.35,4.38,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.452,45.2
202106,VD,male,6752,sex,400217,24301,1.69,6.07,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.435,43.5
202107,VD,male,5889,sex,400217,30190,1.47,7.54,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.457,45.7
202108,VD,male,5332,sex,400217,35522,1.33,8.88,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.441,44.1
202109,VD,male,4996,sex,400217,40518,1.25,10.12,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.434,43.4
202110,VD,male,4575,sex,400217,45093,1.14,11.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.428,42.8
202111,VD,male,8280,sex,400217,53373,2.07,13.34,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.452,45.2
202112,VD,male,8703,sex,400217,62076,2.17,15.51,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.445,44.5
202113,VD,male,7432,sex,400217,69508,1.86,17.37,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.45,45
202114,VD,male,6596,sex,400217,76104,1.65,19.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.431,43.1
202115,VD,male,7557,sex,400217,83661,1.89,20.9,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.434,43.4
202116,VD,male,14973,sex,400217,98634,3.74,24.65,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.473,47.3
202117,VD,male,18403,sex,400217,117037,4.6,29.24,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.482,48.199999999999996
202118,VD,male,21013,sex,400217,138050,5.25,34.49,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.485,48.5
202119,VD,male,19458,sex,400217,157508,4.86,39.36,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.487,48.699999999999996
202120,VD,male,24499,sex,400217,182007,6.12,45.48,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.483,48.3
202121,VD,male,26340,sex,400217,208347,6.58,52.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.486,48.6
202122,VD,male,31954,sex,400217,240301,7.98,60.04,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.497,49.7
202123,VD,male,30662,sex,400217,270963,7.66,67.7,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.503,50.3
202124,VD,male,27225,sex,400217,298188,6.8,74.51,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.502,50.2
202125,VD,male,25191,sex,400217,323379,6.29,80.8,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.5,50
202126,VD,male,25368,sex,400217,348747,6.34,87.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.501,50.1
202127,VD,male,23270,sex,400217,372017,5.81,92.95,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.508,50.8
202128,VD,male,19484,sex,400217,391501,4.87,97.82,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.511,51.1
202129,VD,male,13882,sex,400217,405383,3.47,101.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.503,50.3
202130,VD,male,10748,sex,400217,416131,2.69,103.98,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.5,50
202131,VD,male,7327,sex,400217,423458,1.83,105.81,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.492,49.2
202132,VD,male,7750,sex,400217,431208,1.94,107.74,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.497,49.7
202133,VD,male,8027,sex,400217,439235,2.01,109.75,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.496,49.6
202134,VD,male,7606,sex,400217,446841,1.9,111.65,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.497,49.7
202135,VD,male,7264,sex,400217,454105,1.82,113.46,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.491,49.1
202136,VD,male,8098,sex,400217,462203,2.02,115.49,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.506,50.6
202137,VD,male,11420,sex,400217,473623,2.85,118.34,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.513,51.300000000000004
202138,VD,male,8217,sex,400217,481840,2.05,120.39,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.507,50.7
202139,VD,male,7839,sex,400217,489679,1.96,122.35,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.489,48.9
202140,VD,male,7262,sex,400217,496941,1.81,124.17,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.503,50.3
202141,VD,male,8384,sex,400217,505325,2.09,126.26,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.515,51.5
202142,VD,male,6650,sex,400217,511975,1.66,127.92,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.518,51.800000000000004
202143,VD,male,4877,sex,400217,516852,1.22,129.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.513,51.300000000000004
202144,VD,male,4501,sex,400217,521353,1.12,130.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.529,52.900000000000006
202145,VD,male,6737,sex,400217,528090,1.68,131.95,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.525,52.5
202146,VD,male,7437,sex,400217,535527,1.86,133.81,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.487,48.699999999999996
202052,VD,female,1,sex,414545,1,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,1,100
202053,VD,female,64,sex,414545,65,0.02,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.674,67.4
202101,VD,female,157,sex,414545,222,0.04,0.05,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.575,57.49999999999999
202102,VD,female,2792,sex,414545,3014,0.67,0.73,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.526,52.6
202103,VD,female,5917,sex,414545,8931,1.43,2.15,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.582,58.199999999999996
202104,VD,female,6459,sex,414545,15390,1.56,3.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.552,55.2
202105,VD,female,6520,sex,414545,21910,1.57,5.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.548,54.800000000000004
202106,VD,female,8766,sex,414545,30676,2.11,7.4,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.565,56.49999999999999
202107,VD,female,7004,sex,414545,37680,1.69,9.09,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.543,54.300000000000004
202108,VD,female,6758,sex,414545,44438,1.63,10.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.559,55.900000000000006
202109,VD,female,6515,sex,414545,50953,1.57,12.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.566,56.599999999999994
202110,VD,female,6112,sex,414545,57065,1.47,13.77,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.572,57.199999999999996
202111,VD,female,10024,sex,414545,67089,2.42,16.18,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.548,54.800000000000004
202112,VD,female,10838,sex,414545,77927,2.61,18.8,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.555,55.50000000000001
202113,VD,female,9068,sex,414545,86995,2.19,20.99,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.549,54.900000000000006
202114,VD,female,8716,sex,414545,95711,2.1,23.09,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.569,56.89999999999999
202115,VD,female,9859,sex,414545,105570,2.38,25.47,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.566,56.599999999999994
202116,VD,female,16705,sex,414545,122275,4.03,29.5,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.527,52.7
202117,VD,female,19792,sex,414545,142067,4.77,34.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.518,51.800000000000004
202118,VD,female,22282,sex,414545,164349,5.38,39.65,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.515,51.5
202119,VD,female,20518,sex,414545,184867,4.95,44.6,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.513,51.300000000000004
202120,VD,female,26269,sex,414545,211136,6.34,50.93,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.517,51.7
202121,VD,female,27871,sex,414545,239007,6.72,57.66,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.514,51.4
202122,VD,female,32384,sex,414545,271391,7.81,65.47,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.503,50.3
202123,VD,female,30314,sex,414545,301705,7.31,72.78,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.497,49.7
202124,VD,female,27012,sex,414545,328717,6.52,79.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.498,49.8
202125,VD,female,25227,sex,414545,353944,6.09,85.38,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.5,50
202126,VD,female,25242,sex,414545,379186,6.09,91.47,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.499,49.9
202127,VD,female,22557,sex,414545,401743,5.44,96.91,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.492,49.2
202128,VD,female,18628,sex,414545,420371,4.49,101.41,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.489,48.9
202129,VD,female,13705,sex,414545,434076,3.31,104.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.497,49.7
202130,VD,female,10736,sex,414545,444812,2.59,107.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.5,50
202131,VD,female,7556,sex,414545,452368,1.82,109.12,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.508,50.8
202132,VD,female,7850,sex,414545,460218,1.89,111.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.503,50.3
202133,VD,female,8156,sex,414545,468374,1.97,112.99,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.504,50.4
202134,VD,female,7683,sex,414545,476057,1.85,114.84,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.502,50.2
202135,VD,female,7518,sex,414545,483575,1.81,116.65,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.509,50.9
202136,VD,female,7898,sex,414545,491473,1.91,118.56,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.494,49.4
202137,VD,female,10833,sex,414545,502306,2.61,121.17,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.487,48.699999999999996
202138,VD,female,7999,sex,414545,510305,1.93,123.1,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.493,49.3
202139,VD,female,8197,sex,414545,518502,1.98,125.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.511,51.1
202140,VD,female,7101,sex,414545,525603,1.71,126.79,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.492,49.2
202141,VD,female,7877,sex,414545,533480,1.9,128.69,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.484,48.4
202142,VD,female,6200,sex,414545,539680,1.5,130.19,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.482,48.199999999999996
202143,VD,female,4622,sex,414545,544302,1.11,131.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.486,48.6
202144,VD,female,4005,sex,414545,548307,0.97,132.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.471,47.099999999999994
202145,VD,female,6103,sex,414545,554410,1.47,133.74,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.475,47.5
202146,VD,female,7819,sex,414545,562229,1.89,135.63,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.513,51.300000000000004
202052,VD,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202053,VD,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202101,VD,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202102,VD,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202103,VD,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202104,VD,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202105,VD,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202106,VD,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202107,VD,unknown,2,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202108,VD,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202109,VD,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202110,VD,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202111,VD,unknown,2,sex,NA,4,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
