date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202144,AR,male,-41,sex,27883,388,-0.15,1.39,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.594,59.4
202052,AR,female,1,sex,27426,1,0,0,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.25,25
202053,AR,female,0,sex,27426,1,0,0,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,NA,NA
202101,AR,female,486,sex,27426,487,1.77,1.78,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.662,66.2
202102,AR,female,40,sex,27426,527,0.15,1.92,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.476,47.599999999999994
202103,AR,female,757,sex,27426,1284,2.76,4.68,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.517,51.7
202104,AR,female,107,sex,27426,1391,0.39,5.07,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.226,22.6
202105,AR,female,48,sex,27426,1439,0.18,5.25,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.667,66.7
202106,AR,female,-61,sex,27426,1378,-0.22,5.02,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.581,58.099999999999994
202107,AR,female,-409,sex,27426,969,-1.49,3.53,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.481,48.1
202108,AR,female,-240,sex,27426,729,-0.88,2.66,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.514,51.4
202109,AR,female,-154,sex,27426,575,-0.56,2.1,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.507,50.7
202110,AR,female,53,sex,27426,628,0.19,2.29,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.331,33.1
202111,AR,female,299,sex,27426,927,1.09,3.38,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.466,46.6
202112,AR,female,603,sex,27426,1530,2.2,5.58,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.558,55.800000000000004
202113,AR,female,414,sex,27426,1944,1.51,7.09,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.531,53.1
202114,AR,female,427,sex,27426,2371,1.56,8.65,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.527,52.7
202115,AR,female,211,sex,27426,2582,0.77,9.41,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.621,62.1
202116,AR,female,-390,sex,27426,2192,-1.42,7.99,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.58,57.99999999999999
202117,AR,female,-195,sex,27426,1997,-0.71,7.28,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.699,69.89999999999999
202118,AR,female,133,sex,27426,2130,0.48,7.77,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,2.145,214.5
202119,AR,female,202,sex,27426,2332,0.74,8.5,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.505,50.5
202120,AR,female,820,sex,27426,3152,2.99,11.49,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.449,44.9
202121,AR,female,331,sex,27426,3483,1.21,12.7,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.45,45
202122,AR,female,148,sex,27426,3631,0.54,13.24,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.26,26
202123,AR,female,-85,sex,27426,3546,-0.31,12.93,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,1.417,141.70000000000002
202124,AR,female,-796,sex,27426,2750,-2.9,10.03,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.483,48.3
202125,AR,female,-440,sex,27426,2310,-1.6,8.42,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.482,48.199999999999996
202126,AR,female,-450,sex,27426,1860,-1.64,6.78,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.495,49.5
202127,AR,female,-341,sex,27426,1519,-1.24,5.54,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.436,43.6
202128,AR,female,-197,sex,27426,1322,-0.72,4.82,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.406,40.6
202129,AR,female,-244,sex,27426,1078,-0.89,3.93,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.431,43.1
202130,AR,female,-142,sex,27426,936,-0.52,3.41,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.402,40.2
202131,AR,female,-249,sex,27426,687,-0.91,2.5,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.481,48.1
202132,AR,female,-70,sex,27426,617,-0.26,2.25,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.452,45.2
202133,AR,female,34,sex,27426,651,0.12,2.37,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.306,30.599999999999998
202134,AR,female,160,sex,27426,811,0.58,2.96,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.552,55.2
202135,AR,female,233,sex,27426,1044,0.85,3.81,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.504,50.4
202136,AR,female,309,sex,27426,1353,1.13,4.93,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.452,45.2
202137,AR,female,261,sex,27426,1614,0.95,5.88,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.465,46.5
202138,AR,female,-107,sex,27426,1507,-0.39,5.49,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.964,96.39999999999999
202139,AR,female,-130,sex,27426,1377,-0.47,5.02,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.537,53.7
202140,AR,female,-239,sex,27426,1138,-0.87,4.15,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.42,42
202141,AR,female,-304,sex,27426,834,-1.11,3.04,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.468,46.800000000000004
202142,AR,female,-215,sex,27426,619,-0.78,2.26,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.421,42.1
202143,AR,female,-121,sex,27426,498,-0.44,1.82,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.462,46.2
202144,AR,female,-28,sex,27426,470,-0.1,1.71,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.406,40.6
202052,AR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202053,AR,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,NA,NA
202101,AR,unknown,1,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.001,0.1
202102,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202103,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202104,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202105,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202106,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202107,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202108,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202109,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202110,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202111,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202112,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202113,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202114,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202115,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202116,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202117,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202118,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202119,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202120,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202121,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202122,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202123,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202124,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202125,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202126,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202127,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202128,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202129,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202130,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202131,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202132,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202133,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202134,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202135,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202136,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202137,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202138,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202139,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202140,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202141,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202142,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202143,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202144,AR,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202052,BE,male,0,sex,512300,0,0,0,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,NA,NA
202053,BE,male,4,sex,512300,4,0,0,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.667,66.7
202101,BE,male,42,sex,512300,46,0.01,0.01,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.365,36.5
202102,BE,male,1977,sex,512300,2023,0.39,0.39,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.439,43.9
202103,BE,male,4238,sex,512300,6261,0.83,1.22,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.428,42.8
202104,BE,male,4629,sex,512300,10890,0.9,2.13,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.46,46
202105,BE,male,4925,sex,512300,15815,0.96,3.09,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.454,45.4
202106,BE,male,2161,sex,512300,17976,0.42,3.51,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.341,34.1
202107,BE,male,-444,sex,512300,17532,-0.09,3.42,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0.301,-30.099999999999998
202108,BE,male,-3127,sex,512300,14405,-0.61,2.81,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.576,57.599999999999994
202109,BE,male,-3034,sex,512300,11371,-0.59,2.22,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.515,51.5
202110,BE,male,1616,sex,512300,12987,0.32,2.54,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.435,43.5
202111,BE,male,1989,sex,512300,14976,0.39,2.92,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,1.713,171.3
202112,BE,male,2923,sex,512300,17899,0.57,3.49,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.639,63.9
202113,BE,male,4050,sex,512300,21949,0.79,4.28,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.426,42.6
202114,BE,male,1705,sex,512300,23654,0.33,4.62,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.692,69.19999999999999
202115,BE,male,7153,sex,512300,30807,1.4,6.01,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.458,45.800000000000004
202116,BE,male,9578,sex,512300,40385,1.87,7.88,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.467,46.7
202117,BE,male,14896,sex,512300,55281,2.91,10.79,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.579,57.9
202118,BE,male,15659,sex,512300,70940,3.06,13.85,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.471,47.099999999999994
202119,BE,male,8624,sex,512300,79564,1.68,15.53,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.527,52.7
202120,BE,male,2178,sex,512300,81742,0.43,15.96,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.756,75.6
202121,BE,male,-4176,sex,512300,77566,-0.82,15.14,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.54,54
202122,BE,male,-6671,sex,512300,70895,-1.3,13.84,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.381,38.1
202123,BE,male,-47,sex,512300,70848,-0.01,13.83,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.016,1.6
202124,BE,male,2935,sex,512300,73783,0.57,14.4,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.824,82.39999999999999
202125,BE,male,-6491,sex,512300,67292,-1.27,13.14,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.503,50.3
202126,BE,male,-7082,sex,512300,60210,-1.38,11.75,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.516,51.6
202127,BE,male,-13074,sex,512300,47136,-2.55,9.2,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.521,52.1
202128,BE,male,-14676,sex,512300,32460,-2.86,6.34,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.519,51.9
202129,BE,male,-6625,sex,512300,25835,-1.29,5.04,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.532,53.2
202130,BE,male,-3729,sex,512300,22106,-0.73,4.32,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.517,51.7
202131,BE,male,-2708,sex,512300,19398,-0.53,3.79,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.51,51
202132,BE,male,-1647,sex,512300,17751,-0.32,3.46,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.601,60.099999999999994
202133,BE,male,-226,sex,512300,17525,-0.04,3.42,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,1.056,105.60000000000001
202134,BE,male,1739,sex,512300,19264,0.34,3.76,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.461,46.1
202135,BE,male,831,sex,512300,20095,0.16,3.92,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.434,43.4
202136,BE,male,2007,sex,512300,22102,0.39,4.31,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.551,55.1
202137,BE,male,2612,sex,512300,24714,0.51,4.82,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.532,53.2
202138,BE,male,-37,sex,512300,24677,-0.01,4.82,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.054,5.4
202139,BE,male,889,sex,512300,25566,0.17,4.99,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.64,64
202140,BE,male,-1912,sex,512300,23654,-0.37,4.62,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.477,47.699999999999996
202141,BE,male,-3759,sex,512300,19895,-0.73,3.88,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.512,51.2
202142,BE,male,-4317,sex,512300,15578,-0.84,3.04,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.516,51.6
202143,BE,male,-3659,sex,512300,11919,-0.71,2.33,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.543,54.300000000000004
202144,BE,male,-2334,sex,512300,9585,-0.46,1.87,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.535,53.5
202052,BE,female,0,sex,530832,0,0,0,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,NA,NA
202053,BE,female,2,sex,530832,2,0,0,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.333,33.300000000000004
202101,BE,female,73,sex,530832,75,0.01,0.01,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.635,63.5
202102,BE,female,2521,sex,530832,2596,0.47,0.49,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.56,56.00000000000001
202103,BE,female,5648,sex,530832,8244,1.06,1.55,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.571,57.099999999999994
202104,BE,female,5426,sex,530832,13670,1.02,2.58,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.539,53.900000000000006
202105,BE,female,5922,sex,530832,19592,1.12,3.69,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.546,54.6
202106,BE,female,4174,sex,530832,23766,0.79,4.48,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.658,65.8
202107,BE,female,1918,sex,530832,25684,0.36,4.84,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,1.302,130.20000000000002
202108,BE,female,-2295,sex,530832,23389,-0.43,4.41,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.423,42.3
202109,BE,female,-2857,sex,530832,20532,-0.54,3.87,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.485,48.5
202110,BE,female,2105,sex,530832,22637,0.4,4.26,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.566,56.599999999999994
202111,BE,female,-830,sex,530832,21807,-0.16,4.11,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0.715,-71.5
202112,BE,female,1645,sex,530832,23452,0.31,4.42,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.36,36
202113,BE,female,5451,sex,530832,28903,1.03,5.44,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.573,57.3
202114,BE,female,756,sex,530832,29659,0.14,5.59,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.307,30.7
202115,BE,female,8461,sex,530832,38120,1.59,7.18,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.542,54.2
202116,BE,female,10918,sex,530832,49038,2.06,9.24,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.532,53.2
202117,BE,female,10792,sex,530832,59830,2.03,11.27,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.42,42
202118,BE,female,17557,sex,530832,77387,3.31,14.58,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.528,52.800000000000004
202119,BE,female,7737,sex,530832,85124,1.46,16.04,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.472,47.199999999999996
202120,BE,female,701,sex,530832,85825,0.13,16.17,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.243,24.3
202121,BE,female,-3550,sex,530832,82275,-0.67,15.5,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.459,45.9
202122,BE,female,-10827,sex,530832,71448,-2.04,13.46,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.618,61.8
202123,BE,female,-2813,sex,530832,68635,-0.53,12.93,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.987,98.7
202124,BE,female,574,sex,530832,69209,0.11,13.04,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.161,16.1
202125,BE,female,-6421,sex,530832,62788,-1.21,11.83,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.498,49.8
202126,BE,female,-6654,sex,530832,56134,-1.25,10.57,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.485,48.5
202127,BE,female,-12011,sex,530832,44123,-2.26,8.31,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.479,47.9
202128,BE,female,-13573,sex,530832,30550,-2.56,5.76,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.48,48
202129,BE,female,-5823,sex,530832,24727,-1.1,4.66,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.467,46.7
202130,BE,female,-3472,sex,530832,21255,-0.65,4,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.481,48.1
202131,BE,female,-2596,sex,530832,18659,-0.49,3.52,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.489,48.9
202132,BE,female,-1091,sex,530832,17568,-0.21,3.31,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.398,39.800000000000004
202133,BE,female,13,sex,530832,17581,0,3.31,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0.061,-6.1
202134,BE,female,2034,sex,530832,19615,0.38,3.7,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.539,53.900000000000006
202135,BE,female,1077,sex,530832,20692,0.2,3.9,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.563,56.3
202136,BE,female,1634,sex,530832,22326,0.31,4.21,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.448,44.800000000000004
202137,BE,female,2288,sex,530832,24614,0.43,4.64,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.466,46.6
202138,BE,female,-637,sex,530832,23977,-0.12,4.52,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.937,93.7
202139,BE,female,495,sex,530832,24472,0.09,4.61,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.357,35.699999999999996
202140,BE,female,-2090,sex,530832,22382,-0.39,4.22,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.522,52.2
202141,BE,female,-3575,sex,530832,18807,-0.67,3.54,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.487,48.699999999999996
202142,BE,female,-4054,sex,530832,14753,-0.76,2.78,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.484,48.4
202143,BE,female,-3075,sex,530832,11678,-0.58,2.2,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.456,45.6
202144,BE,female,-2024,sex,530832,9654,-0.38,1.82,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.464,46.400000000000006
202052,BE,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,NA,NA
202053,BE,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202101,BE,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202102,BE,unknown,2,sex,NA,2,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202103,BE,unknown,8,sex,NA,10,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.001,0.1
202104,BE,unknown,8,sex,NA,18,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.001,0.1
202105,BE,unknown,5,sex,NA,23,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202106,BE,unknown,4,sex,NA,27,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.001,0.1
202107,BE,unknown,-1,sex,NA,26,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0.001,-0.1
202108,BE,unknown,-7,sex,NA,19,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.001,0.1
202109,BE,unknown,0,sex,NA,19,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0,-0
202110,BE,unknown,-2,sex,NA,17,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,-0.001,-0.1
202111,BE,unknown,2,sex,NA,19,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.002,0.2
202112,BE,unknown,5,sex,NA,24,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.001,0.1
202113,BE,unknown,9,sex,NA,33,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.001,0.1
202114,BE,unknown,4,sex,NA,37,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.002,0.2
202115,BE,unknown,5,sex,NA,42,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202116,BE,unknown,16,sex,NA,58,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.001,0.1
202117,BE,unknown,19,sex,NA,77,NA,NA,COVID19PartiallyVaccPersons,2021-11-10_08-01-30,detailed,0.001,0.1
